"Year","State","Department.Of.Labor.Cleaned.Low.Value","Federal.Minimum.Wage","Federal.Minimum.Wage.2022.Dollars","Effective.Minimum.Wage","Effective.Minimum.Wage.2022.Dollars","CPI.Average","Department.Of.Labor.Uncleaned.Data","Department.Of.Labor.Cleaned.Low.Value.2022.Dollars","Department.Of.Labor.Cleaned.High.Value","Department.Of.Labor.Cleaned.High.Value.2022.Dollars","Footnote"
"1999","Arkansas","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15[c]",8.91,"5.15",8.91,"[c]"
"1999","California","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Colorado","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Connecticut","5.18","5.15",8.91,"5.18",8.97,166.6,"5.18",8.97,"5.18",8.97,""
"1999","Delaware","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","District of Columbia","6.15","5.15",8.91,"6.15",10.64,166.6,"6.15",10.64,"6.15",10.64,""
"1999","Florida","0","5.15",8.91,"5.15",8.91,166.6,"...",0,"0",0,""
"1999","Georgia","3.25","5.15",8.91,"5.15",8.91,166.6,"3.25(d)",5.63,"3.25",5.63,"(d)"
"1999","Guam","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Hawaii","5.25","5.15",8.91,"5.25",9.09,166.6,"5.25",9.09,"5.25",9.09,""
"1999","Idaho","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Illinois","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15[c]",8.91,"5.15",8.91,"[c]"
"1999","Indiana","3.35","5.15",8.91,"5.15",8.91,166.6,"3.35(e)",5.8,"3.35",5.8,"(e)"
"1999","Iowa","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Kansas","2.65","5.15",8.91,"5.15",8.91,166.6,"2.65",4.59,"2.65",4.59,""
"1999","Kentucky","4.25","5.15",8.91,"5.15",8.91,166.6,"4.25",7.36,"4.25",7.36,""
"1999","Louisiana","0","5.15",8.91,"5.15",8.91,166.6,"...",0,"0",0,""
"1999","Maine","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Maryland","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Massachusetts","5.25","5.15",8.91,"5.25",9.09,166.6,"5.25",9.09,"5.25",9.09,""
"1999","Michigan","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15(e)",8.91,"5.15",8.91,"(e)"
"1999","Minnesota","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15(g)",8.91,"5.15",8.91,"(g)"
"1999","Mississippi","0","5.15",8.91,"5.15",8.91,166.6,"...",0,"0",0,""
"1999","Missouri","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Montana","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15(g)",8.91,"5.15",8.91,"(g)"
"1999","Nebraska","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15[c]",8.91,"5.15",8.91,"[c]"
"1999","Nevada","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","New Hampshire","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","New Jersey","5.05","5.15",8.91,"5.15",8.91,166.6,"5.05",8.74,"5.05",8.74,""
"1999","New Mexico","4.25","5.15",8.91,"5.15",8.91,166.6,"4.25",7.36,"4.25",7.36,""
"1999","New York","4.25","5.15",8.91,"5.15",8.91,166.6,"4.25",7.36,"4.25",7.36,""
"1999","North Carolina","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","North Dakota","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Ohio","4.25","5.15",8.91,"5.15",8.91,166.6,"4.25(g)",7.36,"4.25",7.36,"(g)"
"1999","Oklahoma","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15(g)",8.91,"5.15",8.91,"(g)"
"1999","Oregon","6","5.15",8.91,"6",10.38,166.6,"6",10.38,"6",10.38,""
"1999","Pennsylvania","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Puerto Rico","1.2","5.15",8.91,"5.15",8.91,166.6,"1.20 - 5.15(i)",2.08,"5.15",8.91,"(i)"
"1999","Rhode Island","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","South Carolina","0","5.15",8.91,"5.15",8.91,166.6,"...",0,"0",0,""
"1999","South Dakota","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Tennessee","0","5.15",8.91,"5.15",8.91,166.6,"...",0,"0",0,""
"1999","Texas","3.35","5.15",8.91,"5.15",8.91,166.6,"3.35",5.8,"3.35",5.8,""
"1999","U.S. Virgin Islands","4.65","5.15",8.91,"5.15",8.91,166.6,"4.65(g, j)",8.05,"4.65",8.05,"(g, j)"
"1999","Utah","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Vermont","5.25","5.15",8.91,"5.25",9.09,166.6,"5.25(e)",9.09,"5.25",9.09,"(e)"
"1999","Virginia","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15[c]",8.91,"5.15",8.91,"[c]"
"1999","Washington","4.9","5.15",8.91,"5.15",8.91,166.6,"4.9",8.48,"4.9",8.48,""
"1999","West Virginia","4.75","5.15",8.91,"5.15",8.91,166.6,"4.75 (d)",8.22,"4.75",8.22,"(d)"
"1999","Wisconsin","5.15","5.15",8.91,"5.15",8.91,166.6,"5.15",8.91,"5.15",8.91,""
"1999","Wyoming","1.6","5.15",8.91,"5.15",8.91,166.6,"1.6",2.77,"1.6",2.77,""
"2000","Alabama","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","Alaska","5.65","5.15",8.62,"5.65",9.46,172.2,"5.65",9.46,"5.65",9.46,""
"2000","Arizona","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","Arkansas","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15[c]",8.62,"5.15",8.62,"[c]"
"2000","California","5.75","5.15",8.62,"5.75",9.63,172.2,"5.75",9.63,"5.75",9.63,""
"2000","Colorado","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Connecticut","6.15","5.15",8.62,"6.15",10.3,172.2,"6.15",10.3,"6.15",10.3,""
"2000","Delaware","5.65","5.15",8.62,"5.65",9.46,172.2,"5.65",9.46,"5.65",9.46,""
"2000","District of Columbia","6.15","5.15",8.62,"6.15",10.3,172.2,"6.15",10.3,"6.15",10.3,""
"2000","Florida","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","Georgia","3.25","5.15",8.62,"5.15",8.62,172.2,"3.25(d)",5.44,"3.25",5.44,"(d)"
"2000","Guam","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Hawaii","5.25","5.15",8.62,"5.25",8.79,172.2,"5.25",8.79,"5.25",8.79,""
"2000","Idaho","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Illinois","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15[c]",8.62,"5.15",8.62,"[c]"
"2000","Indiana","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15(e)",8.62,"5.15",8.62,"(e)"
"2000","Iowa","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Kansas","2.65","5.15",8.62,"5.15",8.62,172.2,"2.65",4.44,"2.65",4.44,""
"2000","Kentucky","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Louisiana","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","Maine","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Maryland","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Massachusetts","6","5.15",8.62,"6",10.05,172.2,"6",10.05,"6",10.05,""
"2000","Michigan","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15(e)",8.62,"5.15",8.62,"(e)"
"2000","Minnesota","4.9","5.15",8.62,"5.15",8.62,172.2,"4.90 - 5.15(g)",8.2,"5.15",8.62,"(g)"
"2000","Mississippi","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","Missouri","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Montana","4","5.15",8.62,"5.15",8.62,172.2,"4.00 - 5.15(g)",6.7,"5.15",8.62,"(g)"
"2000","Nebraska","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15[c]",8.62,"5.15",8.62,"[c]"
"2000","Nevada","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","New Hampshire","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","New Jersey","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","New Mexico","4.25","5.15",8.62,"5.15",8.62,172.2,"4.25",7.12,"4.25",7.12,""
"2000","New York","4.25","5.15",8.62,"5.15",8.62,172.2,"4.25",7.12,"4.25",7.12,""
"2000","North Carolina","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","North Dakota","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Ohio","2.8","5.15",8.62,"5.15",8.62,172.2,"2.80 - 4.25(g)",4.69,"4.25",7.12,"(g)"
"2000","Oklahoma","2","5.15",8.62,"5.15",8.62,172.2,"2.00 - 5.15(g)",3.35,"5.15",8.62,"(g)"
"2000","Oregon","6.5","5.15",8.62,"6.5",10.88,172.2,"6.5",10.88,"6.5",10.88,""
"2000","Pennsylvania","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Puerto Rico","3.61","5.15",8.62,"5.15",8.62,172.2,"3.61 - 5.15(i)",6.04,"5.15",8.62,"(i)"
"2000","Rhode Island","5.65","5.15",8.62,"5.65",9.46,172.2,"5.65",9.46,"5.65",9.46,""
"2000","South Carolina","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","South Dakota","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Tennessee","0","5.15",8.62,"5.15",8.62,172.2,"...",0,"0",0,""
"2000","Texas","3.35","5.15",8.62,"5.15",8.62,172.2,"3.35",5.61,"3.35",5.61,""
"2000","U.S. Virgin Islands","4.3","5.15",8.62,"5.15",8.62,172.2,"4.30 - 4.65(g,j)",7.2,"4.65",7.79,"(g, j)"
"2000","Utah","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Vermont","5.75","5.15",8.62,"5.75",9.63,172.2,"5.75(e)",9.63,"5.75",9.63,"(e)"
"2000","Virginia","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15[c]",8.62,"5.15",8.62,"[c]"
"2000","Washington","6.5","5.15",8.62,"6.5",10.88,172.2,"6.5",10.88,"6.5",10.88,""
"2000","West Virginia","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15(d)",8.62,"5.15",8.62,"(d)"
"2000","Wisconsin","5.15","5.15",8.62,"5.15",8.62,172.2,"5.15",8.62,"5.15",8.62,""
"2000","Wyoming","1.6","5.15",8.62,"5.15",8.62,172.2,"1.6",2.68,"1.6",2.68,""
"2001","Alabama","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","Alaska","5.65","5.15",8.39,"5.65",9.2,177.1,"5.65",9.2,"5.65",9.2,""
"2001","Arizona","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","Arkansas","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15[c]",8.39,"5.15",8.39,"[c]"
"2001","California","6.25","5.15",8.39,"6.25",10.18,177.1,"6.25",10.18,"6.25",10.18,""
"2001","Colorado","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Connecticut","6.4","5.15",8.39,"6.4",10.42,177.1,"6.4",10.42,"6.4",10.42,""
"2001","Delaware","6.15","5.15",8.39,"6.15",10.01,177.1,"6.15",10.01,"6.15",10.01,""
"2001","District of Columbia","6.15","5.15",8.39,"6.15",10.01,177.1,"6.15",10.01,"6.15",10.01,""
"2001","Florida","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","Georgia","3.25","5.15",8.39,"5.15",8.39,177.1,"3.25(d)",5.29,"3.25",5.29,"(d)"
"2001","Guam","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Hawaii","5.25","5.15",8.39,"5.25",8.55,177.1,"5.25",8.55,"5.25",8.55,""
"2001","Idaho","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Illinois","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15[c]",8.39,"5.15",8.39,"[c]"
"2001","Indiana","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15(e)",8.39,"5.15",8.39,"(e)"
"2001","Iowa","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Kansas","2.65","5.15",8.39,"5.15",8.39,177.1,"2.65",4.31,"2.65",4.31,""
"2001","Kentucky","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Louisiana","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","Maine","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Maryland","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Massachusetts","6.75","5.15",8.39,"6.75",10.99,177.1,"6.75",10.99,"6.75",10.99,""
"2001","Michigan","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15(e)",8.39,"5.15",8.39,"(e)"
"2001","Minnesota","4.9","5.15",8.39,"5.15",8.39,177.1,"4.90 - 5.15(g)",7.98,"5.15",8.39,"(g)"
"2001","Mississippi","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","Missouri","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Montana","4","5.15",8.39,"5.15",8.39,177.1,"4.00 - 5.15(g)",6.51,"5.15",8.39,"(g)"
"2001","Nebraska","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15[c]",8.39,"5.15",8.39,"[c]"
"2001","Nevada","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","New Hampshire","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","New Jersey","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","New Mexico","4.25","5.15",8.39,"5.15",8.39,177.1,"4.25",6.92,"4.25",6.92,""
"2001","New York","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","North Carolina","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","North Dakota","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Ohio","2.8","5.15",8.39,"5.15",8.39,177.1,"2.80 - 4.25(g)",4.56,"4.25",6.92,"(g)"
"2001","Oklahoma","2","5.15",8.39,"5.15",8.39,177.1,"2.00 - 5.15(g)",3.26,"5.15",8.39,"(g)"
"2001","Oregon","6.5","5.15",8.39,"6.5",10.58,177.1,"6.5",10.58,"6.5",10.58,""
"2001","Pennsylvania","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Puerto Rico","3.61","5.15",8.39,"5.15",8.39,177.1,"3.61 - 5.15(i)",5.88,"5.15",8.39,"(i)"
"2001","Rhode Island","6.15","5.15",8.39,"6.15",10.01,177.1,"6.15",10.01,"6.15",10.01,""
"2001","South Carolina","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","South Dakota","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Tennessee","0","5.15",8.39,"5.15",8.39,177.1,"...",0,"0",0,""
"2001","Texas","3.35","5.15",8.39,"5.15",8.39,177.1,"3.35",5.45,"3.35",5.45,""
"2001","U.S. Virgin Islands","4.3","5.15",8.39,"5.15",8.39,177.1,"4.30 - 4.65(g,j)",7,"4.65",7.57,"(g, j)"
"2001","Utah","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Vermont","6.25","5.15",8.39,"6.25",10.18,177.1,"6.25(e)",10.18,"6.25",10.18,"(e)"
"2001","Virginia","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15[c]",8.39,"5.15",8.39,"[c]"
"2001","Washington","6.72","5.15",8.39,"6.72",10.94,177.1,"6.72",10.94,"6.72",10.94,""
"2001","West Virginia","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15(d)",8.39,"5.15",8.39,"(d)"
"2001","Wisconsin","5.15","5.15",8.39,"5.15",8.39,177.1,"5.15",8.39,"5.15",8.39,""
"2001","Wyoming","1.6","5.15",8.39,"5.15",8.39,177.1,"1.6",2.61,"1.6",2.61,""
"2002","Alabama","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","Alaska","5.65","5.15",8.25,"5.65",9.06,179.9,"5.65",9.06,"5.65",9.06,""
"2002","Arizona","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","Arkansas","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15[c]",8.25,"5.15",8.25,"[c]"
"2002","California","6.75","5.15",8.25,"6.75",10.82,179.9,"6.75",10.82,"6.75",10.82,""
"2002","Colorado","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Connecticut","6.7","5.15",8.25,"6.7",10.74,179.9,"6.7",10.74,"6.7",10.74,""
"2002","Delaware","6.15","5.15",8.25,"6.15",9.86,179.9,"6.15",9.86,"6.15",9.86,""
"2002","District of Columbia","6.15","5.15",8.25,"6.15",9.86,179.9,"6.15",9.86,"6.15",9.86,""
"2002","Florida","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","Georgia","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15(d)",8.25,"5.15",8.25,"(d)"
"2002","Guam","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Hawaii","5.75","5.15",8.25,"5.75",9.22,179.9,"5.75",9.22,"5.75",9.22,""
"2002","Idaho","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Illinois","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15[c]",8.25,"5.15",8.25,"[c]"
"2002","Indiana","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15(e)",8.25,"5.15",8.25,"(e)"
"2002","Iowa","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Kansas","2.65","5.15",8.25,"5.15",8.25,179.9,"2.65",4.25,"2.65",4.25,""
"2002","Kentucky","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Louisiana","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","Maine","5.75","5.15",8.25,"5.75",9.22,179.9,"5.75",9.22,"5.75",9.22,""
"2002","Maryland","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Massachusetts","6.75","5.15",8.25,"6.75",10.82,179.9,"6.75",10.82,"6.75",10.82,""
"2002","Michigan","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15(e)",8.25,"5.15",8.25,"(e)"
"2002","Minnesota","4.9","5.15",8.25,"5.15",8.25,179.9,"4.90 - 5.15(g)",7.85,"5.15",8.25,"(g)"
"2002","Mississippi","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","Missouri","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Montana","4","5.15",8.25,"5.15",8.25,179.9,"4.00 - 5.15(g)",6.41,"5.15",8.25,"(g)"
"2002","Nebraska","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15[c]",8.25,"5.15",8.25,"[c]"
"2002","Nevada","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","New Hampshire","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","New Jersey","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","New Mexico","4.25","5.15",8.25,"5.15",8.25,179.9,"4.25",6.81,"4.25",6.81,""
"2002","New York","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","North Carolina","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","North Dakota","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Ohio","2.8","5.15",8.25,"5.15",8.25,179.9,"2.80 - 4.25(g)",4.49,"4.25",6.81,"(g)"
"2002","Oklahoma","2","5.15",8.25,"5.15",8.25,179.9,"2.00 - 5.15(g)",3.21,"5.15",8.25,"(g)"
"2002","Oregon","6.5","5.15",8.25,"6.5",10.42,179.9,"6.5",10.42,"6.5",10.42,""
"2002","Pennsylvania","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Puerto Rico","3.61","5.15",8.25,"5.15",8.25,179.9,"3.61 - 5.15(i)",5.79,"5.15",8.25,"(i)"
"2002","Rhode Island","6.15","5.15",8.25,"6.15",9.86,179.9,"6.15",9.86,"6.15",9.86,""
"2002","South Carolina","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","South Dakota","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Tennessee","0","5.15",8.25,"5.15",8.25,179.9,"...",0,"0",0,""
"2002","Texas","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","U.S. Virgin Islands","4.3","5.15",8.25,"5.15",8.25,179.9,"4.30 - 4.65(g,j)",6.89,"4.65",7.45,"(g, j)"
"2002","Utah","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Vermont","6.25","5.15",8.25,"6.25",10.02,179.9,"6.25(e)",10.02,"6.25",10.02,"(e)"
"2002","Virginia","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15[c]",8.25,"5.15",8.25,"[c]"
"2002","Washington","6.9","5.15",8.25,"6.9",11.06,179.9,"6.9",11.06,"6.9",11.06,""
"2002","West Virginia","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15(d)",8.25,"5.15",8.25,"(d)"
"2002","Wisconsin","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2002","Wyoming","5.15","5.15",8.25,"5.15",8.25,179.9,"5.15",8.25,"5.15",8.25,""
"2003","Alabama","0","5.15",8.07,"5.15",8.07,184,"...",0,"0",0,""
"2003","Alaska","7.15","5.15",8.07,"7.15",11.2,184,"7.15",11.2,"7.15",11.2,""
"2003","Arizona","0","5.15",8.07,"5.15",8.07,184,"...",0,"0",0,""
"2003","Arkansas","5.15","5.15",8.07,"5.15",8.07,184,"5.15[c]",8.07,"5.15",8.07,"[c]"
"2003","California","6.75","5.15",8.07,"6.75",10.58,184,"6.75",10.58,"6.75",10.58,""
"2003","Colorado","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Connecticut","6.9","5.15",8.07,"6.9",10.81,184,"6.9",10.81,"6.9",10.81,""
"2003","Delaware","6.15","5.15",8.07,"6.15",9.64,184,"6.15",9.64,"6.15",9.64,""
"2003","District of Columbia","6.15","5.15",8.07,"6.15",9.64,184,"6.15",9.64,"6.15",9.64,""
"2003","Florida","0","5.15",8.07,"5.15",8.07,184,"...",0,"0",0,""
"2003","Georgia","5.15","5.15",8.07,"5.15",8.07,184,"5.15(d)",8.07,"5.15",8.07,"(d)"
"2003","Guam","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Hawaii","6.25","5.15",8.07,"6.25",9.79,184,"6.25",9.79,"6.25",9.79,""
"2003","Idaho","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Illinois","5.15","5.15",8.07,"5.15",8.07,184,"5.15[c]",8.07,"5.15",8.07,"[c]"
"2003","Indiana","5.15","5.15",8.07,"5.15",8.07,184,"5.15(e)",8.07,"5.15",8.07,"(e)"
"2003","Iowa","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Kansas","2.65","5.15",8.07,"5.15",8.07,184,"2.65",4.15,"2.65",4.15,""
"2003","Kentucky","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Louisiana","0","5.15",8.07,"5.15",8.07,184,"...",0,"0",0,""
"2003","Maine","6.25","5.15",8.07,"6.25",9.79,184,"6.25",9.79,"6.25",9.79,""
"2003","Maryland","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Massachusetts","6.75","5.15",8.07,"6.75",10.58,184,"6.75",10.58,"6.75",10.58,""
"2003","Michigan","5.15","5.15",8.07,"5.15",8.07,184,"5.15(e)",8.07,"5.15",8.07,"(e)"
"2003","Minnesota","4.9","5.15",8.07,"5.15",8.07,184,"4.90 - 5.15(g)",7.68,"5.15",8.07,"(g)"
"2003","Mississippi","0","5.15",8.07,"5.15",8.07,184,"...",0,"0",0,""
"2003","Missouri","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","Montana","4","5.15",8.07,"5.15",8.07,184,"4.00 - 5.15(g)",6.27,"5.15",8.07,"(g)"
"2003","Nebraska","5.15","5.15",8.07,"5.15",8.07,184,"5.15[c]",8.07,"5.15",8.07,"[c]"
"2003","Nevada","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","New Hampshire","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","New Jersey","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","New Mexico","4.25","5.15",8.07,"5.15",8.07,184,"4.25",6.66,"4.25",6.66,""
"2003","New York","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","North Carolina","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
"2003","North Dakota","5.15","5.15",8.07,"5.15",8.07,184,"5.15",8.07,"5.15",8.07,""
